,a,c,h,k,n,s,t,z
19535,240663.0,141558.0,17381.0,8827.0,54929.0,43897.0,14780.0,326281.0
19536,194252.0,111022.0,7665.0,13565.0,14723.0,18744.0,20034.0,797469.0
19537,155174.0,55671.0,7330.0,22354.0,5469.0,8691.0,37299.0,1776508.0
19538,131062.0,42828.0,10479.0,33685.0,2830.0,6607.0,82097.0,3600448.0
19539,112018.0,49465.0,21918.0,41117.0,2157.0,6055.0,113866.0,5094400.0
19540,110498.0,56973.0,47974.0,48433.0,2875.0,8823.0,139970.0,5425014.0
19541,122562.0,91909.0,107367.0,53070.0,11257.0,25242.0,169323.0,6616191.0
19542,144259.0,194222.0,206970.0,59048.0,61117.0,88114.0,224140.0,7233891.0
19543,168216.0,494671.0,310933.0,66983.0,223387.0,226368.0,243138.0,7090353.0
19544,194867.0,430067.0,401902.0,63079.0,445026.0,344715.0,242428.0,7213044.0
19545,217923.0,462224.0,450319.0,61348.0,639293.0,377335.0,245555.0,6587481.0
19546,247803.0,451846.0,481927.0,69446.0,708012.0,419362.0,265297.0,6075025.0
19547,270787.0,507186.0,509874.0,74905.0,753000.0,479263.0,292130.0,7047510.0
19548,276156.0,676817.0,573045.0,84218.0,835621.0,513680.0,409130.0,9779000.0
19549,280962.0,712985.0,636420.0,155451.0,901516.0,546621.0,462460.0,14080302.0
19550,268846.0,800301.0,793395.0,147143.0,991339.0,568211.0,438529.0,16611640.0
19551,263971.0,921821.0,714463.0,45427.0,1122503.0,535369.0,275100.0,13406453.0
19552,250696.0,790916.0,575858.0,25621.0,1076890.0,528683.0,135949.0,7465771.0
19553,257278.0,844430.0,577304.0,10718.0,1395545.0,596426.0,68239.0,3016829.0
19554,276009.0,980919.0,435588.0,6003.0,1537823.0,721962.0,42211.0,1066070.0
19555,292494.0,1063655.0,429592.0,3128.0,2010281.0,885307.0,27529.0,478264.0
19556,307061.0,1108295.0,317685.0,2563.0,1748160.0,960981.0,20948.0,252552.0
19557,298899.0,947565.0,124526.0,3172.0,789342.0,505815.0,16440.0,177889.0
19558,278325.0,291894.0,35087.0,6886.0,239930.0,131860.0,14839.0,203822.0
19559,243881.0,128648.0,10811.0,10602.0,58251.0,40438.0,20321.0,381293.0
19560,194444.0,119538.0,5916.0,22955.0,18004.0,16229.0,28623.0,1082281.0
19561,154221.0,84483.0,6986.0,45665.0,8950.0,9703.0,56040.0,3099420.0
19562,130457.0,87816.0,8999.0,59569.0,5858.0,7084.0,158437.0,5303675.0
19563,115772.0,60391.0,19071.0,44105.0,3132.0,6677.0,167560.0,6767956.0
19564,114364.0,140434.0,41768.0,58511.0,6042.0,12973.0,171854.0,5245756.0
19565,129229.0,112215.0,102350.0,72327.0,21839.0,35633.0,135726.0,6813095.0
19566,150450.0,257853.0,180389.0,87752.0,92816.0,110171.0,258041.0,7954564.0
19567,176658.0,436456.0,273249.0,79085.0,270712.0,217456.0,277049.0,8387561.0
19568,200546.0,654257.0,360009.0,81209.0,443254.0,295113.0,242414.0,9521080.0
19569,217848.0,763467.0,420409.0,61099.0,644751.0,375972.0,252864.0,7719570.0
19570,246464.0,826162.0,455232.0,61036.0,669715.0,381546.0,347283.0,5423795.0
19571,265983.0,1043907.0,504797.0,70583.0,693774.0,430917.0,453237.0,7730711.0
19572,271945.0,1149309.0,547954.0,87948.0,735952.0,480376.0,561599.0,11101075.0
19573,273179.0,1237995.0,541459.0,111785.0,792703.0,501451.0,624457.0,15284248.0
19574,265237.0,923059.0,614164.0,80040.0,697252.0,485375.0,455004.0,16889991.0
19575,259891.0,848630.0,618560.0,43747.0,600968.0,473729.0,237715.0,13581465.0
19576,248546.0,766644.0,600331.0,23710.0,678990.0,475426.0,106058.0,7131159.0
19577,257794.0,971002.0,520841.0,9872.0,800346.0,485126.0,49724.0,3188139.0
19578,267397.0,966588.0,421898.0,4732.0,1211357.0,726419.0,30357.0,1404140.0
19579,284441.0,1103745.0,370832.0,3338.0,1868547.0,893184.0,26335.0,753189.0
19580,297865.0,844062.0,245824.0,2441.0,1839265.0,727057.0,21781.0,466886.0
19581,293531.0,588555.0,99920.0,2818.0,686991.0,396329.0,20561.0,328469.0
19582,276703.0,206495.0,31102.0,5276.0,168054.0,127992.0,18163.0,389197.0
19583,237897.0,95947.0,10070.0,11416.0,38815.0,38708.0,22755.0,712887.0
19584,194988.0,47887.0,5625.0,23764.0,12785.0,16250.0,33556.0,1714768.0
19585,155432.0,40947.0,7055.0,38856.0,5944.0,8467.0,66187.0,4507425.0
19586,134021.0,48339.0,9933.0,45831.0,2607.0,5509.0,156554.0,6717799.0
19587,118677.0,39585.0,17662.0,37691.0,2324.0,5704.0,166409.0,8488197.0
19588,112244.0,59665.0,39776.0,61102.0,4771.0,11595.0,161513.0,7069265.0
19589,129488.0,114155.0,97928.0,67506.0,22975.0,35027.0,129571.0,8069027.0
19590,154411.0,241655.0,192018.0,72461.0,97114.0,106072.0,246823.0,8844056.0
19591,178281.0,345406.0,289911.0,78849.0,274225.0,239260.0,276743.0,9251529.0
19592,199973.0,523384.0,363134.0,74992.0,418183.0,305637.0,233369.0,9746503.0
19593,217308.0,997728.0,469605.0,55436.0,591628.0,363630.0,262281.0,7810966.0
19594,245429.0,638246.0,520364.0,58354.0,576544.0,398149.0,348242.0,6137740.0
19595,262654.0,808023.0,537338.0,65542.0,657588.0,435397.0,416283.0,7165925.0
19596,270241.0,931944.0,539899.0,78287.0,632030.0,443958.0,495478.0,10162051.0
19597,259185.0,1637879.0,584351.0,103965.0,645596.0,452937.0,583487.0,14877533.0
19598,263274.0,968381.0,618987.0,86392.0,604574.0,453371.0,491638.0,16507746.0
19599,252615.0,952498.0,626529.0,43156.0,480392.0,429323.0,237200.0,13774268.0
19600,243142.0,1123375.0,590269.0,22423.0,533965.0,424003.0,105787.0,7593963.0
19601,249360.0,1137884.0,513815.0,9467.0,736989.0,466997.0,47995.0,3560475.0
19602,267257.0,1250009.0,489766.0,5023.0,960520.0,1017761.0,31546.0,1651090.0
19603,277873.0,2797396.0,479994.0,3239.0,1290722.0,756119.0,23178.0,871573.0
19604,292132.0,3472824.0,292199.0,1996.0,1273443.0,715726.0,19125.0,567098.0
19605,289496.0,1897561.0,113905.0,2928.0,607281.0,400504.0,16498.0,423637.0
19606,268200.0,221480.0,31051.0,5229.0,148580.0,119873.0,14578.0,492080.0
19607,224007.0,128121.0,9415.0,9643.0,32001.0,32586.0,18001.0,724429.0
19608,183593.0,79499.0,5972.0,22262.0,8367.0,14511.0,30202.0,1500394.0
19609,143319.0,87937.0,7222.0,38918.0,4317.0,7373.0,53979.0,3715966.0
19610,123973.0,87439.0,9949.0,44175.0,2350.0,6155.0,141129.0,6322500.0
19611,117730.0,75069.0,19800.0,38678.0,3829.0,12831.0,166106.0,9059352.0
19612,131828.0,78556.0,44222.0,60894.0,5245.0,15480.0,151625.0,6203016.0
19613,156776.0,164497.0,100234.0,66967.0,19547.0,35569.0,119273.0,7233465.0
19614,174718.0,213543.0,193167.0,75877.0,92369.0,138786.0,233915.0,8469048.0
19615,198687.0,318417.0,287806.0,79379.0,241410.0,237069.0,253303.0,8948153.0
19616,214636.0,580271.0,360022.0,66691.0,408840.0,310954.0,205357.0,10493346.0
19617,219241.0,592624.0,391216.0,50581.0,452363.0,341208.0,207696.0,9072663.0
19618,245436.0,622242.0,416728.0,46120.0,466780.0,453879.0,293146.0,5479633.0
19619,264304.0,787500.0,491922.0,56174.0,487209.0,497893.0,347721.0,6046972.0
19620,274465.0,1051980.0,569759.0,73001.0,519111.0,506294.0,410287.0,8308865.0
19621,269648.0,1375540.0,606784.0,97034.0,590411.0,554227.0,516453.0,11878636.0
19622,268837.0,1110147.0,612068.0,80146.0,571310.0,456162.0,404224.0,13316409.0
19623,260579.0,828505.0,650134.0,42207.0,478704.0,426195.0,209606.0,10966171.0
19624,241337.0,603533.0,696273.0,19173.0,460741.0,446167.0,101247.0,5767006.0
19625,253567.0,714127.0,651300.0,9931.0,641137.0,443555.0,55133.0,2409200.0
19626,265880.0,956086.0,431002.0,7953.0,831480.0,564937.0,31968.0,1058244.0
19627,280689.0,1360826.0,375168.0,3659.0,1266212.0,697507.0,21035.0,524159.0
19628,286031.0,1595768.0,251278.0,2848.0,1079131.0,632948.0,19075.0,302200.0
19629,283723.0,1133549.0,106172.0,4314.0,548101.0,377394.0,15604.0,217348.0
19630,263935.0,294395.0,32359.0,9455.0,134908.0,109975.0,13422.0,259626.0
19631,222720.0,119309.0,10194.0,13626.0,27290.0,31955.0,15988.0,463263.0
19632,183776.0,78002.0,6362.0,30216.0,8515.0,15971.0,23845.0,1301776.0
19633,143333.0,132010.0,7079.0,44605.0,3830.0,7622.0,40656.0,3690350.0
19634,124939.0,136248.0,12955.0,55298.0,2560.0,6891.0,94757.0,5742442.0
19635,110317.0,256381.0,19800.0,45025.0,2095.0,6649.0,124994.0,6797816.0
19636,107104.0,214195.0,45298.0,57176.0,5378.0,13744.0,122053.0,5399595.0
19637,125314.0,251907.0,98701.0,64132.0,22887.0,37044.0,102153.0,6879323.0
19638,144326.0,507527.0,213668.0,73223.0,89625.0,109949.0,186069.0,8431963.0
19639,169085.0,685878.0,303149.0,75041.0,238804.0,220771.0,185232.0,9086941.0
19640,197371.0,647367.0,375419.0,66832.0,392014.0,312870.0,167302.0,8890054.0
19641,214352.0,767247.0,453993.0,45726.0,507421.0,453232.0,164392.0,7118005.0
19642,238667.0,1056450.0,468128.0,48319.0,489624.0,399071.0,173189.0,4584020.0
19643,260662.0,790061.0,509751.0,55263.0,543531.0,461113.0,176064.0,5087910.0
19644,264975.0,927666.0,518868.0,66173.0,536834.0,453066.0,196199.0,7493785.0
19645,260457.0,1032619.0,506484.0,81742.0,574456.0,436027.0,240686.0,10565279.0
19646,263846.0,971673.0,552507.0,66424.0,566245.0,432842.0,226697.0,13040483.0
19647,246011.0,739727.0,617650.0,35671.0,444346.0,418841.0,179523.0,10484182.0
19648,235382.0,740624.0,637518.0,18880.0,427379.0,409681.0,85448.0,5668778.0
19649,242197.0,642384.0,504252.0,8101.0,570284.0,458725.0,49066.0,2526677.0
19650,250840.0,773432.0,396793.0,4339.0,870237.0,515843.0,29718.0,1064487.0
19651,257179.0,839737.0,407132.0,2648.0,1241731.0,697859.0,22492.0,532892.0
19652,278704.0,708172.0,303652.0,2027.0,1218158.0,635979.0,16741.0,297468.0
19653,279825.0,639899.0,139108.0,2381.0,553973.0,352348.0,15021.0,249682.0
19654,266920.0,425262.0,40695.0,4098.0,147119.0,104753.0,11498.0,264125.0
19655,232654.0,206048.0,15611.0,8919.0,33378.0,32487.0,12789.0,446055.0
19656,189050.0,302737.0,9495.0,18765.0,7499.0,12745.0,18878.0,1190258.0
19657,150693.0,234471.0,8720.0,33765.0,3567.0,6849.0,31136.0,3058281.0
19658,125692.0,366196.0,13473.0,39942.0,2122.0,4674.0,46364.0,5138941.0
19659,106731.0,208990.0,22513.0,32752.0,1918.0,5625.0,65709.0,6208704.0
19660,100554.0,397471.0,42307.0,46379.0,5087.0,10188.0,81720.0,4856185.0
19661,103656.0,191181.0,84661.0,54158.0,20496.0,31466.0,91656.0,6220565.0
19662,123402.0,214469.0,157783.0,62321.0,96977.0,104478.0,105620.0,7384509.0
19663,150189.0,322706.0,233708.0,66216.0,249751.0,211002.0,119982.0,7930399.0
19664,177820.0,412203.0,286783.0,63574.0,387404.0,303477.0,126726.0,8027457.0
19665,192606.0,555400.0,313274.0,45353.0,480101.0,353597.0,119643.0,6241833.0
19666,226140.0,676567.0,350841.0,45267.0,468001.0,370058.0,120842.0,3840229.0
19667,267105.0,591214.0,413501.0,52671.0,504419.0,429867.0,154196.0,4103678.0
19668,280041.0,651485.0,436895.0,65590.0,526746.0,465841.0,187640.0,6136887.0
19669,278992.0,698232.0,459790.0,72346.0,547507.0,460035.0,246771.0,9204870.0
19670,275378.0,787680.0,523931.0,55548.0,528058.0,423217.0,234231.0,11600210.0
19671,262274.0,668158.0,506562.0,40783.0,428599.0,395634.0,154305.0,11126719.0
19672,244928.0,925748.0,436062.0,20544.0,441385.0,395218.0,90599.0,6678774.0
19673,249201.0,649266.0,341221.0,9709.0,567898.0,436057.0,44911.0,3132600.0
19674,271910.0,637999.0,321560.0,4336.0,897911.0,491053.0,25763.0,1334445.0
19675,288905.0,653425.0,265884.0,2476.0,1217668.0,576258.0,20250.0,579679.0
19676,299197.0,625001.0,193226.0,1980.0,1223418.0,620958.0,17524.0,329480.0
19677,295008.0,497893.0,89271.0,2075.0,678455.0,427887.0,15105.0,234758.0
19678,280575.0,308244.0,30112.0,3604.0,204945.0,122040.0,10368.0,247383.0
19679,240657.0,155783.0,12305.0,7543.0,45763.0,37821.0,11454.0,405741.0
19680,195828.0,75767.0,7405.0,12662.0,9959.0,13278.0,15386.0,877228.0
19681,154657.0,54509.0,7289.0,21390.0,4402.0,6208.0,27020.0,1650220.0
19682,127999.0,33633.0,7704.0,26442.0,2824.0,4111.0,48438.0,3010332.0
19683,107878.0,41006.0,14785.0,29627.0,2271.0,5333.0,70313.0,4141659.0
19684,103454.0,42411.0,27023.0,31717.0,3610.0,7368.0,80497.0,4346868.0
19685,113171.0,69868.0,56578.0,40347.0,11956.0,20704.0,86219.0,5739151.0
19686,127021.0,137387.0,106619.0,47119.0,56408.0,64999.0,106487.0,6245164.0
19687,154085.0,165685.0,165995.0,54176.0,168565.0,145885.0,118340.0,6777156.0
19688,183587.0,234635.0,223025.0,46477.0,309001.0,687886.0,141851.0,7248075.0
19689,207338.0,271215.0,279059.0,37547.0,383710.0,303145.0,139592.0,6472742.0
19690,235646.0,401515.0,291636.0,41854.0,415423.0,290484.0,130478.0,5948346.0
19691,262197.0,393392.0,347088.0,51418.0,425222.0,306358.0,122094.0,7437559.0
19692,265724.0,328302.0,347882.0,54370.0,406039.0,332553.0,166815.0,10609309.0
19693,265052.0,370782.0,370759.0,62107.0,448188.0,375109.0,204607.0,15153127.0
19694,262497.0,378316.0,401153.0,55861.0,513235.0,421977.0,226932.0,16368294.0
19695,250320.0,372042.0,444020.0,37789.0,518081.0,398829.0,171982.0,15148239.0
19696,240802.0,379887.0,479741.0,23903.0,605402.0,394288.0,100206.0,9091641.0
19697,250456.0,380062.0,412159.0,10221.0,920600.0,435367.0,63047.0,4340329.0
19698,269363.0,531055.0,451288.0,4945.0,1069029.0,582593.0,32771.0,1699481.0
19699,282539.0,647938.0,462953.0,2739.0,1430861.0,759466.0,25036.0,627949.0
19700,296632.0,697894.0,407768.0,1703.0,1398132.0,793974.0,20446.0,293824.0
19701,297084.0,421700.0,173912.0,2248.0,1013090.0,411159.0,14255.0,186753.0
19702,271390.0,213471.0,56669.0,3244.0,290834.0,153949.0,11290.0,187956.0
19703,234778.0,110314.0,17478.0,7175.0,56535.0,38900.0,10463.0,329957.0
19704,179448.0,61008.0,7276.0,13736.0,12799.0,13131.0,16119.0,766387.0
19705,141311.0,31737.0,6290.0,23618.0,5713.0,6553.0,29001.0,1948920.0
19706,126949.0,36950.0,9719.0,31960.0,2441.0,5037.0,58736.0,4231067.0
19707,108931.0,55814.0,18476.0,29648.0,2010.0,4291.0,82587.0,5839042.0
19708,107315.0,94998.0,43337.0,39527.0,2728.0,7870.0,102540.0,5971183.0
19709,117756.0,141932.0,95969.0,49857.0,9831.0,23281.0,129602.0,7829422.0
19710,139248.0,215006.0,187352.0,51638.0,63525.0,82270.0,161719.0,8268053.0
19711,165440.0,297523.0,275148.0,58601.0,213580.0,230782.0,183012.0,8404629.0
19712,192540.0,363076.0,354224.0,50018.0,450144.0,312018.0,196605.0,8209940.0
19713,212217.0,404641.0,394618.0,51561.0,627281.0,348807.0,201618.0,8073828.0
19714,238577.0,532022.0,439638.0,64584.0,715740.0,413584.0,230178.0,8085095.0
19715,259150.0,649384.0,526420.0,77008.0,734930.0,439430.0,203488.0,9257445.0
19716,266724.0,659534.0,487382.0,73625.0,633938.0,441202.0,267644.0,14148595.0
19717,266071.0,741249.0,522018.0,84164.0,652883.0,506394.0,375908.0,18024837.0
19718,263429.0,814203.0,580619.0,71318.0,737992.0,541693.0,348568.0,20117554.0
19719,251425.0,866349.0,618375.0,43881.0,742313.0,516323.0,216202.0,17167114.0
19720,250361.0,814073.0,693967.0,21774.0,817228.0,540213.0,112859.0,8369034.0
19721,258836.0,687927.0,589566.0,10249.0,1080396.0,517894.0,56380.0,3450683.0
19722,270454.0,635590.0,419593.0,4630.0,1565570.0,659195.0,31117.0,1292750.0
19723,290642.0,766505.0,457302.0,2262.0,2228702.0,792876.0,24530.0,546035.0
19724,299427.0,725307.0,328581.0,1564.0,2098966.0,729891.0,21104.0,292106.0
19725,303734.0,474407.0,160568.0,1897.0,978807.0,389557.0,18834.0,208194.0
19726,279117.0,246006.0,39358.0,4262.0,215889.0,122788.0,14520.0,224389.0
19727,233957.0,145572.0,10740.0,8293.0,38574.0,32786.0,15382.0,399199.0
19728,188321.0,96140.0,5512.0,19654.0,9473.0,13130.0,21115.0,1145511.0
19729,144475.0,94466.0,5775.0,35066.0,4107.0,8208.0,41549.0,3261703.0
19730,125508.0,63362.0,7316.0,44724.0,2166.0,4162.0,109728.0,6050292.0
19731,107391.0,50009.0,20628.0,41137.0,3015.0,7755.0,138668.0,7938984.0
19732,107126.0,63616.0,45280.0,52203.0,4483.0,8930.0,125924.0,6566665.0
19733,121560.0,109517.0,95263.0,66193.0,20294.0,27166.0,103870.0,8109254.0
19734,145714.0,188302.0,167624.0,70067.0,87709.0,87307.0,224788.0,9959855.0
19735,173139.0,321379.0,245418.0,75832.0,252429.0,197235.0,258045.0,10122265.0
19736,194756.0,522245.0,302785.0,68660.0,395284.0,246661.0,221962.0,10380651.0
19737,214619.0,459816.0,366470.0,46578.0,516374.0,292412.0,214959.0,8628398.0
19738,242054.0,582789.0,457224.0,57943.0,596811.0,365487.0,302848.0,5500217.0
19739,261957.0,661483.0,526512.0,68161.0,652289.0,415559.0,382401.0,6481551.0
19740,273466.0,984830.0,570972.0,79175.0,671341.0,478538.0,488056.0,9641417.0
19741,271787.0,1564908.0,583021.0,115727.0,675425.0,496974.0,610255.0,13178013.0
19742,262006.0,1014826.0,603627.0,69729.0,615426.0,442638.0,477985.0,14920768.0
19743,251620.0,789169.0,604423.0,38475.0,497910.0,411717.0,251834.0,11469401.0
19744,242930.0,736782.0,565573.0,18843.0,490098.0,412397.0,98923.0,6075960.0
19745,250533.0,862107.0,516103.0,8166.0,645380.0,411334.0,47556.0,2541612.0
19746,267383.0,1191175.0,526346.0,3608.0,930539.0,579197.0,27228.0,998850.0
19747,284158.0,1143026.0,462775.0,2249.0,1265668.0,703992.0,25307.0,455617.0
19748,301920.0,1099478.0,314376.0,2039.0,1219749.0,632987.0,26142.0,267975.0
19749,288787.0,625752.0,119177.0,1930.0,617841.0,328085.0,18307.0,184256.0
19750,275170.0,382650.0,31433.0,3986.0,154856.0,103918.0,17178.0,197065.0
19751,230051.0,246309.0,9898.0,8750.0,32929.0,30152.0,20467.0,360382.0
19752,183047.0,167041.0,5862.0,21144.0,8295.0,14567.0,28846.0,1050094.0
19753,141861.0,105170.0,6658.0,31396.0,3819.0,8409.0,60029.0,2849740.0
19754,120214.0,121783.0,9191.0,44176.0,2341.0,4453.0,176743.0,5391149.0
19755,109475.0,343875.0,15696.0,36310.0,2188.0,5198.0,181155.0,6251502.0
19756,107303.0,54010.0,37336.0,54767.0,5318.0,11482.0,147728.0,4964699.0
19757,123358.0,95947.0,87206.0,63120.0,20632.0,33128.0,114054.0,6547335.0
19758,149682.0,185400.0,182653.0,70848.0,101722.0,102406.0,235992.0,8022886.0
19759,184770.0,351002.0,268267.0,70461.0,249814.0,214023.0,256809.0,8363394.0
19760,206201.0,442536.0,419327.0,73592.0,419902.0,286199.0,241182.0,8687391.0
19761,226772.0,516577.0,529096.0,62967.0,545397.0,347769.0,266345.0,7305952.0
19762,246711.0,518664.0,533486.0,60758.0,561456.0,391263.0,338223.0,5420140.0
19763,269733.0,785587.0,588173.0,66419.0,614779.0,413584.0,429103.0,6201003.0
19764,276185.0,674541.0,626908.0,87695.0,614588.0,440186.0,531291.0,9246930.0
19765,268965.0,633562.0,632353.0,79635.0,598299.0,420572.0,588998.0,13922993.0
19766,263541.0,672041.0,715368.0,84850.0,614753.0,425853.0,509393.0,14968188.0
19767,259704.0,653887.0,695811.0,57250.0,469133.0,414442.0,288790.0,12594612.0
19768,249604.0,568536.0,571563.0,27067.0,483681.0,410926.0,121151.0,6617922.0
19769,261722.0,476239.0,428325.0,11560.0,614113.0,438767.0,59859.0,3013588.0
19770,266118.0,617631.0,322863.0,4023.0,884628.0,598691.0,28390.0,1267280.0
19771,284041.0,707350.0,533983.0,2696.0,1199068.0,822753.0,20650.0,626317.0
19772,300998.0,703208.0,369475.0,2036.0,1168549.0,646094.0,19365.0,362375.0
19773,291822.0,438270.0,147878.0,2420.0,589849.0,318605.0,18206.0,274670.0
19774,270428.0,175717.0,45064.0,4455.0,142250.0,100138.0,18435.0,304385.0
19775,229164.0,94661.0,15232.0,9755.0,34199.0,29147.0,19631.0,512432.0
19776,184071.0,65054.0,8492.0,21183.0,8864.0,12828.0,29647.0,1352902.0
19777,145594.0,79622.0,8806.0,35080.0,4941.0,7944.0,60740.0,3575469.0
19778,123036.0,62289.0,11449.0,45869.0,2268.0,5029.0,166682.0,6016627.0
19779,111675.0,54075.0,21133.0,37548.0,2243.0,4766.0,152082.0,7308991.0
19780,110595.0,67165.0,48913.0,56225.0,4589.0,10775.0,144978.0,5981409.0
19781,127293.0,103052.0,106917.0,73614.0,20385.0,30706.0,104741.0,7647398.0
19782,149153.0,252198.0,190262.0,75430.0,105233.0,107519.0,226798.0,9431283.0
19783,172215.0,394444.0,237123.0,79206.0,283371.0,222574.0,234738.0,9715077.0
19784,198004.0,545338.0,296527.0,78382.0,448924.0,284515.0,199937.0,10650318.0
19785,216108.0,482817.0,344082.0,50851.0,586143.0,328285.0,213358.0,8398502.0
19786,241826.0,566419.0,389833.0,56534.0,587520.0,361769.0,293611.0,5196283.0
19787,262300.0,616988.0,449762.0,60251.0,650786.0,432857.0,370859.0,6100616.0
19788,268586.0,719086.0,484238.0,71673.0,662469.0,475581.0,487687.0,8829883.0
19789,265312.0,672607.0,494786.0,87314.0,676067.0,481857.0,582116.0,12584880.0
19790,261756.0,663910.0,561963.0,71232.0,701870.0,452022.0,444249.0,14796442.0
19791,252830.0,744364.0,535838.0,38682.0,525317.0,408850.0,234278.0,12442611.0
19792,240806.0,636200.0,451706.0,19862.0,513421.0,397006.0,105640.0,6745132.0
19793,247028.0,708514.0,357405.0,8240.0,685012.0,395842.0,46403.0,2830546.0
19794,258466.0,715592.0,303461.0,3238.0,1021511.0,436259.0,27026.0,1220901.0
19795,274034.0,819331.0,275156.0,2103.0,1424121.0,598398.0,23553.0,651472.0
19796,296187.0,620185.0,214962.0,1687.0,1286556.0,595860.0,20094.0,349054.0
19797,288673.0,392743.0,90494.0,2190.0,610179.0,307796.0,17566.0,273153.0
19798,266446.0,198492.0,28957.0,4147.0,158676.0,91995.0,13995.0,305602.0
19799,223665.0,77843.0,9348.0,9371.0,28312.0,25205.0,17099.0,515996.0
19800,181467.0,57621.0,6152.0,22575.0,7861.0,11065.0,26277.0,1465364.0
19801,140565.0,60258.0,7074.0,35009.0,3385.0,6804.0,56040.0,3710707.0
19802,121415.0,47501.0,8848.0,44936.0,2060.0,4745.0,161602.0,5832701.0
19803,109190.0,44617.0,15694.0,38032.0,2077.0,4864.0,163401.0,7138279.0
19804,107906.0,48911.0,34470.0,57600.0,4745.0,10922.0,151638.0,5328525.0
19805,122700.0,115794.0,80465.0,72605.0,20417.0,46615.0,109453.0,6884528.0
19806,147534.0,213261.0,157067.0,82194.0,118924.0,143379.0,225083.0,8295881.0
19807,173507.0,311292.0,228948.0,87823.0,291423.0,264302.0,243405.0,8636039.0
19808,204827.0,450886.0,305570.0,84367.0,490207.0,370619.0,226065.0,8398140.0
19809,223689.0,541355.0,359410.0,60155.0,644083.0,447362.0,221798.0,6949972.0
19810,245467.0,612169.0,403021.0,56965.0,635486.0,455788.0,300130.0,4761369.0
